area,title,room_type,square,position,detail_place,floor,total_floor,house_year,price
燕郊,首尔甜城一期  ,2室1厅  ,88.6,南,首尔甜城,低楼层,33,2014年建塔楼,1500
燕郊,东方夏威夷  ,2室1厅  ,107,南 北,燕顺路国道,高楼层,7,板楼,3800
燕郊,亿丰9号院  ,2室2厅  ,99,南 北,燕顺路国道,中楼层,7,2009年建板楼,1800
燕郊,天洋城4代南区  ,1室1厅  ,63,南,天洋城4代,中楼层,10,2016年建板楼,1200
燕郊,福城上上城五期  ,3室2厅  ,120.5,南 北,福成五期公交总站,高楼层,18,2009年建板楼,2100
燕郊,福城上上城五期  ,1室1厅  ,56,南,福成五期公交总站,低楼层,18,2009年建板楼,1400
燕郊,天洋城  ,1室1厅  ,56.97,西北,天洋城,高楼层,33,2009年建板塔结合,1500
燕郊,美林湾  ,3室2厅  ,120,南 北,燕顺路西,高楼层,34,2009年建板塔结合,2400
燕郊,威毕欧溪谷  ,2室1厅  ,89,南,燕顺路西,低楼层,15,2009年建板塔结合,1500
燕郊,东方夏威夷南岸一期  ,2室1厅  ,88,西北,燕顺路国道,高楼层,24,2010年建板塔结合,2000
燕郊,天洋城  ,2室1厅  ,88,南,天洋城,中楼层,26,2011年建板塔结合,1300
燕郊,汇福悦榕湾  ,2室1厅  ,72,南,燕顺路国道,中楼层,33,暂无数据,2000
燕郊,潮白星光公馆  ,2室1厅  ,100,南 北,燕顺路国道,高楼层,24,2012年建板楼,2200
燕郊,首尔甜城一期  ,2室1厅  ,83.12,南 北,首尔甜城,中楼层,33,2014年建板楼,1700
燕郊,天洋城  ,1室0厅  ,42.28,南,天洋城,中楼层,31,2013年建塔楼,1300
燕郊,星河185  ,2室1厅  ,85,南,燕顺路西,低楼层,19,2012年建塔楼,1300
燕郊,嘉都  ,2室1厅  ,88,南,燕顺路东,高楼层,33,板楼,1700
燕郊,福泽御园  ,1室1厅  ,77,南,福成四期,低楼层,24,2007年建板塔结合,1500
海淀,中国矿业大学校内  ,2室1厅  ,57,南,五道口,中楼层,18,1990年建塔楼,7500
海淀,太极小区  ,1室1厅  ,47.1,南 北,二里庄,高楼层,14,1997年建板塔结合,6200
海淀,中湾国际  ,2室1厅  ,95.03,南 北,苏州桥,高楼层,19,2007年建塔楼,14000
海淀,水木天成  ,2室1厅  ,96.61,西南,清河,低楼层,28,2005年建塔楼,7600
海淀,社会福利院家属楼  ,2室1厅  ,54.5,南,清河,中楼层,6,1992年建板楼,5600
海淀,永泰园  ,2室2厅  ,129.91,东,清河,高楼层,31,2002年建塔楼,10500
海淀,文慧园北路甲6号院  ,2室1厅  ,115.67,东南,小西天,低楼层,6,1998年建板楼,13500
海淀,今典花园  ,3室1厅  ,109.02,东南,小西天,中楼层,25,2004年建塔楼,15000
海淀,皂君庙甲16号院  ,2室1厅  ,105.1,东 北,皂君庙,低楼层,16,1999年建板塔结合,12000
海淀,翠微中里  ,2室1厅  ,57.25,南,公主坟,中楼层,6,1992年建板楼,8500
海淀,菊园  ,3室1厅  ,84.95,南 西 北,马连洼,高楼层,6,1995年建板楼,8700
海淀,长河湾  ,4室1厅  ,159.16,南 西 北,西直门,低楼层,6,2007年建板楼,30000
海淀,智慧大厦  ,1室0厅  ,41.77,南,西直门,高楼层,22,2005年建塔楼,6500
海淀,雪芳园  ,2室1厅  ,104.91,南 西,田村,中楼层,16,2013年建板塔结合,7500
海淀,西山国际城  ,2房间1卫  ,33.38,东,田村,高楼层,6,2015年建板塔结合,5200
海淀,倒座庙  ,1室1厅  ,45.89,南,苏州桥,中楼层,6,1989年建板楼,7000
海淀,明光北里  ,2室1厅  ,62.01,西南,皂君庙,高楼层,16,1985年建塔楼,7600
海淀,光大花园  ,3室1厅  ,121.88,东南,万柳,中楼层,17,2000年建塔楼,16000
海淀,定慧福里  ,2室1厅  ,91.9,南 北,定慧寺,低楼层,15,2009年建板塔结合,11000
海淀,新康园  ,2室1厅  ,66.68,东 西,西三旗,中楼层,5,1998年建板楼,6000
海淀,挂甲屯  ,2室1厅  ,53.5,南 北,圆明园,高楼层,6,1980年建板楼,7500
海淀,莱圳家园  ,2室1厅  ,74.91,南,清河,中楼层,18,2007年建板楼,7500
海淀,芳清园  ,2室1厅  ,95.87,南 北,清河,低楼层,9,2007年建板楼,8400
海淀,远大园四区  ,2室1厅  ,122.14,东南,世纪城,中楼层,16,2000年建塔楼,12000
海淀,芳清园  ,2室1厅  ,71.31,西,清河,低楼层,9,2007年建板楼,6700
海淀,SOCO公社  ,2房间1卫  ,62.41,南,西三旗,中楼层,18,2011年建板楼,5500
海淀,天秀花园荷塘月舍  ,4室2厅  ,156.02,南 北,马连洼,低楼层,6,2004年建板楼,16000
海淀,橡树湾  ,4室2厅  ,185,南 北,清河,高楼层,16,暂无数据,22000
海淀,逸升轩  ,3室2厅  ,163.54,南 北,甘家口,中楼层,14,2002年建板楼,16000
海淀,万寿路8号院  ,3室1厅  ,89.3,西南,万寿路,中楼层,16,2000年建塔楼,11500
大兴,保利茉莉公馆  ,2室1厅  ,84.59,南,黄村北,低楼层,22,2011年建板塔结合,5700
大兴,兴创D标  ,2房间2卫  ,42.1,东,高米店南,中楼层,9,2011年建塔楼,4500
大兴,清源西里  ,1室1厅  ,39.46,南,枣园,低楼层,6,1990年建板楼,3400
大兴,金融街融汇  ,2室1厅  ,75,南,天宫院,高楼层,27,2014年建板楼,4100
大兴,南海家园四里  ,2室1厅  ,89.47,南,大兴其它,高楼层,18,2012年建暂无数据,4000
大兴,南海家园一里  ,2室1厅  ,89.22,南,大兴其它,高楼层,18,2012年建暂无数据,4000
大兴,黄村西里  ,2室1厅  ,49.41,南,黄村中,中楼层,5,1980年建板楼,3500
大兴,清逸园  ,1室1厅  ,56.64,南 北,旧宫,高楼层,6,1995年建板楼,3500
大兴,金色漫香林二期  ,2室1厅  ,90.1,南 北,亦庄,中楼层,7,2010年建板楼,5500
大兴,瑞海家园一区  ,2室2厅  ,97.27,南 北,西红门,中楼层,6,2003年建板楼,6000
大兴,郁花园二里  ,1室1厅  ,54.27,南 北,郁花园,低楼层,6,1998年建板楼,3300
大兴,彩虹新城  ,2室1厅  ,87.05,南 北,枣园,中楼层,17,2008年建板塔结合,5300
大兴,大城小镇  ,2室1厅  ,95.17,南 北,旧宫,中楼层,11,2007年建板塔结合,5200
大兴,清逸园  ,1室1厅  ,50.77,南,旧宫,中楼层,6,1995年建板楼,3800
大兴,金融街漫香林第6区  ,3房间2卫  ,93.16,南,亦庄,中楼层,9,2016年建板楼,5400
大兴,玉璟园  ,2室2厅  ,89.34,南 北,瀛海,高楼层,5,2005年建板楼,3400
大兴,中信新城西区  ,3室1厅  ,140.85,南 北,亦庄开发区其它,中楼层,18,2013年建板楼,9500
大兴,南海家园二里  ,2室1厅  ,90.16,南 北,大兴其它,低楼层,15,2012年建暂无数据,4300
大兴,宣颐家园  ,3室1厅  ,116.04,南 北,旧宫,高楼层,6,2002年建板楼,7000
大兴,金色漫香林五期  ,3室1厅  ,129.15,南 北,亦庄,中楼层,8,2012年建板楼,7500
大兴,兴城丽源  ,2室2厅  ,84.65,南 北,枣园,高楼层,10,2009年建板塔结合,4000
大兴,彩虹新城  ,1室1厅  ,61.46,西 北,枣园,低楼层,16,2008年建板塔结合,4200
大兴,滨河西里  ,3室1厅  ,80.47,南 北,枣园,高楼层,6,1994年建板楼,5500
大兴,清逸园  ,2室1厅  ,64.66,南,旧宫,高楼层,6,1995年建板楼,5500
大兴,润龙家园  ,3室1厅  ,107.64,南 北,旧宫,中楼层,9,2005年建板塔结合,6500
大兴,福星花园  ,4室2厅  ,164.17,南 北,西红门,高楼层,6,1999年建板楼,6800
通州,杨庄小区  ,2室1厅  ,65.82,南 北,通州北苑,低楼层,6,1994年建板楼,3700
通州,万方家园  ,2室1厅  ,77,南,新华大街,中楼层,18,2013年建板楼,7200
通州,杨庄22号院  ,1室0厅  ,48.6,南 北,通州北苑,高楼层,6,2001年建板楼,3500
通州,新华联锦园  ,3室2厅  ,141.07,南 北,通州北苑,中楼层,6,2004年建板楼,7500
通州,新华联锦园  ,2室1厅  ,84.44,南 北,通州北苑,中楼层,6,2003年建板楼,6000
通州,新华联锦园  ,2室1厅  ,99,南 北,通州北苑,高楼层,6,2004年建板楼,6000
通州,京贸国际公寓  ,2室2厅  ,91.87,西南,通州北苑,低楼层,24,2002年建塔楼,5500
通州,京贸国际公寓  ,2室1厅  ,96.79,东南,通州北苑,低楼层,28,2004年建塔楼,5800
通州,京贸国际公寓  ,1室1厅  ,61.47,南,通州北苑,中楼层,28,2004年建塔楼,4800
通州,天桥湾  ,2室1厅  ,81.46,南 北,新华大街,低楼层,6,1998年建板楼,4500
通州,京贸国际城西区  ,2室1厅  ,83.09,南,武夷花园,低楼层,40,2011年建塔楼,4800
通州,京贸国际城西区  ,2室1厅  ,85.91,东南,武夷花园,低楼层,40,2011年建塔楼,5200
通州,DBC加州小镇  ,1室1厅  ,58.8,南,临河里,低楼层,11,2007年建板楼,4000
通州,映翠居  ,2室2厅  ,91.11,南 北,梨园,中楼层,6,2003年建板楼,4500
通州,日光清城  ,2室1厅  ,97.28,南,果园,低楼层,11,2004年建板塔结合,5600
通州,润枫领尚  ,2室1厅  ,89,南 北,通州其它,中楼层,16,2014年建板楼,4800
通州,富力金禧花园  ,2室1厅  ,90.15,东南,新华大街,高楼层,24,2015年建板塔结合,6500
通州,北苑15号院  ,2室1厅  ,61.04,南 北,通州北苑,高楼层,6,1986年建板楼,4200
通州,蓝调沙龙东区  ,1室1厅  ,65.68,南,九棵树(家乐福),高楼层,18,2006年建板塔结合,4200
通州,大方居  ,2室1厅  ,89.98,南 北,九棵树(家乐福),中楼层,9,2008年建板塔结合,4500
通州,大方居  ,2室1厅  ,89.99,东 西,九棵树(家乐福),低楼层,22,2008年建板塔结合,4500
通州,华龙小区  ,2室1厅  ,81.59,南 北,潞苑,高楼层,6,1998年建板楼,4200
通州,新城东里  ,2室1厅  ,98.99,南 北,新华大街,高楼层,6,2001年建板楼,4500
通州,珠江逸景  ,2室2厅  ,93.18,西,马驹桥,高楼层,14,2009年建板塔结合,4100
通州,乔庄东区  ,1室0厅  ,50.77,西,乔庄,低楼层,11,2006年建板塔结合,3200
通州,葵花社  ,1室1厅  ,60.27,南,果园,中楼层,14,2006年建板塔结合,4500
通州,苏荷时代  ,1室0厅  ,42.47,南,果园,中楼层,18,2005年建板塔结合,3600
通州,世界侨商中心  ,1房间1卫  ,50.97,北,北关,中楼层,27,2018年建板楼,5300
通州,财富东方  ,2室2厅  ,96.02,东北,北关,低楼层,26,2007年建塔楼,5200
通州,华业东方玫瑰  ,2室1厅  ,90.06,南,临河里,高楼层,27,2012年建板塔结合,5200
昌平,北街家园五区  ,1房间1卫  ,20.02,北,沙河,中楼层,28,2011年建板塔结合,1200
昌平,东亚奥北中心北区  ,3房间1卫  ,85.18,南,天通苑,中楼层,20,2008年建板塔结合,7300
昌平,万润家园  ,1室1厅  ,67.28,南,回龙观,高楼层,9,2003年建塔楼,5500
昌平,万润家园  ,2室1厅  ,67.47,北,回龙观,高楼层,9,2003年建塔楼,5300
昌平,龙腾苑二区  ,3室2厅  ,148.02,南 北,回龙观,中楼层,6,2003年建板楼,8800
昌平,天通苑北一区  ,2室1厅  ,105.84,南,天通苑,高楼层,14,2004年建板塔结合,7000
昌平,首开国风美唐综合楼  ,1房间1卫  ,60.61,南,回龙观,高楼层,17,2014年建塔楼,6700
昌平,北郊农场宿舍  ,2室1厅  ,65.2,南 北,回龙观,低楼层,4,1988年建板楼,6000
昌平,北街家园一区  ,3室1厅  ,88.46,南 北,沙河,高楼层,18,2008年建板楼,4600
昌平,北街家园五区  ,3室1厅  ,89.03,南 北,沙河,低楼层,18,2009年建板楼,5000
昌平,昌盛园二区  ,2室1厅  ,85.55,南 北,东关,高楼层,6,1995年建板楼,3800
昌平,龙兴园北区  ,2室2厅  ,86.65,南 北,回龙观,低楼层,6,2002年建板楼,5600
昌平,融泽嘉园  ,2室1厅  ,87.66,南,回龙观,高楼层,31,2016年建暂无数据,6500
昌平,融泽嘉园  ,2室1厅  ,87.59,南,回龙观,高楼层,34,板楼,6700
昌平,流星花园三区  ,2室1厅  ,59.19,东北,回龙观,低楼层,11,2006年建板楼,6800
昌平,天通苑北三区  ,2室1厅  ,111.39,南 北,天通苑,高楼层,6,2003年建板楼,6500
昌平,天通苑北二区  ,2室1厅  ,107.48,南,天通苑,低楼层,12,2005年建板楼,6700
昌平,天通苑东一区  ,2室1厅  ,84.5,南 北,天通苑,中楼层,6,2001年建板楼,6000
昌平,天通苑东三区  ,3室1厅  ,134.53,南 北,天通苑,高楼层,6,2002年建板楼,8500
昌平,保利罗兰香谷  ,3室1厅  ,91.02,南 北,昌平其它,中楼层,14,2012年建板楼,5000
昌平,金域华府一期  ,1室1厅  ,64.31,南,回龙观,中楼层,28,2012年建板塔结合,6000
昌平,领秀慧谷A区  ,2室1厅  ,82.23,南 北,回龙观,低楼层,11,2011年建板塔结合,5700
昌平,金隅万科城  ,3室1厅  ,88.28,南 北,鼓楼大街,低楼层,26,2012年建板塔结合,5600
昌平,北街家园七区  ,4室1厅  ,90.46,东 西,沙河,中楼层,17,2010年建板塔结合,5500
昌平,首开国风美唐综合楼  ,1房间1卫  ,60.36,南,回龙观,中楼层,17,2014年建板楼,6100
昌平,京科苑  ,3室2厅  ,120.06,南 北,东关,低楼层,6,1998年建板楼,5300
昌平,温泉花园A区  ,2室1厅  ,83.34,南 北,北七家,高楼层,6,1997年建板楼,3900
昌平,上北鑫座  ,1房间1卫  ,40.13,北,回龙观,高楼层,7,2012年建塔楼,4200
昌平,云趣园一区  ,2室1厅  ,93.62,南 北,回龙观,低楼层,7,2000年建板楼,6199
昌平,上北鑫座  ,1房间1卫  ,46.92,南,回龙观,高楼层,7,2012年建塔楼,4600
丰台,恋日嘉园二期  ,2室2厅  ,94.22,南,草桥,低楼层,19,2005年建板楼,8000
丰台,未来上层  ,2室1厅  ,96.35,南 北,草桥,低楼层,13,2005年建板楼,7600
丰台,天鸿美域  ,1室0厅  ,60.41,南,青塔,高楼层,13,2004年建板楼,4800
丰台,广安﹒康馨家园  ,2室1厅  ,76.7,南 北,青塔,中楼层,34,2015年建板塔结合,5100
丰台,怡海花园富泽园  ,2室1厅  ,105.2,东南,科技园区,中楼层,30,2001年建塔楼,9000
丰台,怡海花园富泽园  ,3室1厅  ,101.27,南 北,科技园区,高楼层,30,2001年建塔楼,8500
丰台,怡海花园富润园  ,2室1厅  ,103.39,东南,科技园区,中楼层,30,2002年建塔楼,8500
丰台,东安街头条1号院  ,1室1厅  ,34.2,南,北大地,低楼层,6,1988年建板楼,3500
丰台,怡海花园富润园  ,2室1厅  ,100.39,东南,科技园区,低楼层,18,2001年建塔楼,8000
丰台,金泰城丽湾  ,2室1厅  ,92.22,南,菜户营,高楼层,18,2008年建板楼,8300
丰台,怡海花园恒泰园  ,2室1厅  ,63.67,东 西,科技园区,高楼层,6,1990年建板楼,5700
丰台,晶城秀府  ,2室2厅  ,103.62,南 北,成寿寺,中楼层,6,2005年建板楼,8500
丰台,新开路16号院  ,2室1厅  ,51.7,南,看丹桥,高楼层,6,1982年建板楼,4200
丰台,银地家园  ,3室1厅  ,179.43,南 北,花乡,低楼层,13,2004年建塔楼,8000
丰台,方安苑  ,2室1厅  ,105.79,西,宋家庄,低楼层,24,2000年建塔楼,6800
丰台,卢沟桥北里  ,3室0厅  ,53.89,南 北,卢沟桥,中楼层,5,1985年建板楼,4200
丰台,马家堡东里  ,2室1厅  ,56.2,南 北,洋桥,中楼层,6,1986年建板楼,5200
丰台,刘家窑南里  ,1室1厅  ,30.77,南,蒲黄榆,低楼层,6,1990年建板楼,4700
丰台,东木樨园  ,1室1厅  ,48.6,西南,木樨园,地下室,9,1996年建板塔结合,3100
丰台,丰台西路7号院  ,2室1厅  ,60.25,南 北,北大地,高楼层,6,1994年建板楼,4200
丰台,设计师广场  ,1室0厅  ,48.59,东北,科技园区,高楼层,23,2008年建塔楼,4300
丰台,天鸿美域  ,3室2厅  ,179.89,南 北,青塔,高楼层,6,2006年建板楼,12000
丰台,万年花城四期  ,2室1厅  ,56.11,北,玉泉营,中楼层,9,2008年建板楼,5500
丰台,天伦锦城  ,1室1厅  ,74.96,西北,花乡,中楼层,20,2007年建塔楼,4500
丰台,和义东里四区  ,2室1厅  ,55.12,南,和义,低楼层,6,1982年建板楼,3800
丰台,苗圃东里  ,2室1厅  ,65.88,东南,赵公口,中楼层,22,1998年建塔楼,4800
丰台,太平桥东里  ,2室1厅  ,57.64,南 北,太平桥,高楼层,6,1989年建板楼,5500
丰台,卢沟桥南里  ,2室1厅  ,59.6,南,卢沟桥,中楼层,6,1980年建板楼,3200
丰台,南珠苑  ,1室1厅  ,74.97,东北,草桥,中楼层,22,2003年建塔楼,6000
丰台,御景春天  ,1室1厅  ,63.01,东 南 西,科技园区,高楼层,21,2012年建塔楼,5300
燕郊,燕京航城  ,2室1厅  ,73.5,东北,燕京航城,高楼层,33,2009年建塔楼,1500
燕郊,天洋城  ,2室1厅  ,92,西南,天洋城,中楼层,34,2010年建塔楼,2000
燕郊,九里香堤  ,3室1厅  ,95,南 北,首尔甜城,高楼层,11,2016年建板楼,1300
燕郊,东贸国际  ,1室0厅  ,40.7,北,燕顺路国道,低楼层,27,2010年建塔楼,1600
燕郊,潮白星光公馆  ,2室1厅  ,86,南,燕顺路国道,低楼层,18,2012年建板楼,2200
燕郊,天洋城  ,2室1厅  ,79,东南,天洋城,高楼层,29,2013年建塔楼,1600
燕郊,夏威夷南岸玫瑰花园  ,1室1厅  ,61.16,东北,燕顺路国道,低楼层,24,2012年建板楼,1600
燕郊,福城上上城三季  ,3室1厅  ,110,南 北,燕顺路东,高楼层,22,2010年建板塔结合,1800
燕郊,天洋城4代北区  ,2室1厅  ,90.69,南,天洋城4代,高楼层,34,2014年建板塔结合,800
燕郊,东方夏威夷南岸一期  ,1室1厅  ,57.03,南,燕顺路国道,低楼层,19,2010年建板塔结合,1800
燕郊,祥馨日升小区  ,2室1厅  ,85,南 北,天洋城,中楼层,5,2000年建板楼,1600
燕郊,燕京航城  ,3室1厅  ,92,南 北,燕京航城,高楼层,27,2014年建板楼,1800
燕郊,天洋城  ,2室1厅  ,67,东北,天洋城,低楼层,22,2011年建板塔结合,1000
燕郊,天洋城  ,1室1厅  ,55.31,东北,天洋城,中楼层,30,2009年建板塔结合,1400
燕郊,首尔甜城MOBO公寓  ,3室1厅  ,98,东南 南,首尔甜城,中楼层,33,2013年建塔楼,2300
燕郊,普罗旺斯  ,1室1厅  ,77,东 西,福成五期公交总站,中楼层,12,2008年建塔楼,1600
燕郊,金谷美丽城  ,1室0厅  ,46.46,东南 南,天洋城,中楼层,25,2015年建塔楼,1280
燕郊,福泽御园  ,2室1厅  ,81,南 北,福成四期,低楼层,23,2007年建板塔结合,1200
燕郊,天洋城  ,2室1厅  ,88.48,南,天洋城,中楼层,26,2011年建板塔结合,2300
燕郊,天子庄园二期  ,2室1厅  ,78.52,南,福成五期公交总站,中楼层,12,2005年建板楼,1400
燕郊,东方夏威夷南岸二期  ,2室1厅  ,76,南 北,燕顺路国道,高楼层,17,2012年建板楼,1600
燕郊,燕京航城  ,2室1厅  ,70,西北,燕京航城,低楼层,34,2013年建板塔结合,1300
燕郊,意华小区  ,3室1厅  ,117,南 北,燕顺路国道,中楼层,6,2003年建板楼,2000
燕郊,天洋城  ,1室0厅  ,42,西,天洋城,中楼层,31,2013年建塔楼,1300
燕郊,首尔甜城一期  ,1室1厅  ,55,南 北,首尔甜城,低楼层,33,2014年建塔楼,1300
燕郊,首尔甜城一期  ,2室1厅  ,85.56,南,首尔甜城,中楼层,32,2014年建塔楼,1600
燕郊,风尚国际公寓  ,2室1厅  ,59,北,燕京航城,低楼层,34,2009年建塔楼,1650
燕郊,天洋城4代北区  ,2室1厅  ,92,南 北,天洋城4代,高楼层,28,塔楼,1600
燕郊,星河皓月  ,2室1厅  ,82.79,南,燕顺路西,低楼层,28,2010年建塔楼,1350
燕郊,港中旅·海泉湾  ,2室1厅  ,88,南 西,燕顺路国道,低楼层,32,板塔结合,1500
西城,南横西街94号院  ,2室1厅  ,57.64,南 北,牛街,高楼层,5,1986年建板楼,6500
西城,车站西街1号院  ,3室1厅  ,80.07,北,广安门,中楼层,8,2006年建板塔结合,8000
西城,展览路  ,1室1厅  ,41.3,南,阜成门,高楼层,6,1992年建板楼,5700
西城,京师吉地  ,1室1厅  ,51.8,西,马甸,中楼层,20,2011年建板塔结合,8100
西城,北营房东里  ,2室2厅  ,78,东 西 北,阜成门,低楼层,20,1992年建塔楼,9600
西城,报国寺东夹道1号东院  ,2室1厅  ,54.56,东,长椿街,高楼层,6,1984年建板楼,6800
西城,铁二区  ,2室1厅  ,57.8,东 西,月坛,低楼层,6,1982年建板楼,8000
西城,官苑8号  ,4室1厅  ,191.96,南 北,官园,低楼层,16,2007年建板塔结合,38000
西城,熙府桃园  ,4室2厅  ,192.13,南 北,西直门,低楼层,13,2005年建板楼,29000
西城,信建里小区  ,1室1厅  ,47.89,南,右安门内,高楼层,6,1994年建板楼,4800
西城,荣丰2008  ,1室1厅  ,27.12,南,广安门,中楼层,12,2005年建塔楼,5000
西城,冰窖口胡同73号院  ,1室1厅  ,42.3,南 北,德胜门,高楼层,6,1983年建板楼,6200
西城,新明胡同  ,1室1厅  ,42.4,东,马甸,高楼层,6,1989年建板楼,6200
西城,新外大街28号院  ,3室1厅  ,73.2,南 北,德胜门,低楼层,6,1984年建板楼,12000
西城,北京尊府  ,1室1厅  ,65.1,西,金融街,中楼层,14,2008年建塔楼,14500
西城,西斜街  ,3室0厅  ,47.5,南 北,金融街,高楼层,6,1978年建板楼,9000
西城,西直门南大街  ,3室1厅  ,113.2,南 北,官园,高楼层,22,1990年建塔楼,16800
西城,车公庄大街  ,2室2厅  ,66.9,西南,车公庄,中楼层,13,1992年建板塔结合,10500
西城,远见名苑  ,2室1厅  ,81.18,南,广安门,高楼层,26,2004年建塔楼,8200
西城,西豪逸景  ,2室1厅  ,104.61,西南,广安门,高楼层,28,2004年建塔楼,9300
西城,马连道中里  ,2室1厅  ,63.14,南 北,马连道,低楼层,6,1996年建板楼,6600
西城,新外大街6号院  ,2室1厅  ,52.9,南 北,马甸,中楼层,5,1978年建板楼,7300
西城,荣丰2008  ,1室0厅  ,26.71,西,广安门,高楼层,26,2006年建塔楼,3800
西城,新康街甲一号  ,2室1厅  ,77.53,南,马甸,中楼层,13,1998年建板塔结合,8000
西城,展览路24号院  ,1室1厅  ,39.5,南,阜成门,中楼层,6,1985年建板楼,5500
西城,广安门外车站东街  ,1室1厅  ,43.27,南,天宁寺,中楼层,6,1992年建板楼,4500
西城,车公庄中里  ,1室1厅  ,37.3,南,车公庄,高楼层,6,1993年建板楼,5600
西城,平原里小区  ,2室1厅  ,58.4,南 北,牛街,低楼层,5,1998年建板塔结合,6500
西城,宣武门西大街  ,2室0厅  ,54.39,西,金融街,中楼层,12,1979年建板楼,6600
西城,三里河北街3号院  ,1室1厅  ,47.6,西南,月坛,低楼层,18,1990年建塔楼,7000
海淀,康桥水郡  ,1室0厅  ,49.08,西,万柳,低楼层,15,2003年建板楼,7500
海淀,汇新家园  ,2室1厅  ,100.1,东南 北,万柳,高楼层,16,2004年建塔楼,13000
海淀,都市网景  ,2室1厅  ,103.5,东南,双榆树,高楼层,24,2000年建塔楼,10500
海淀,小营干休所  ,3室1厅  ,84.85,西北,清河,中楼层,18,1999年建塔楼,7600
海淀,中信所小区  ,3室0厅  ,64,南 北,颐和园,高楼层,4,1987年建板楼,9000
海淀,小营东路5号院  ,2室1厅  ,48.1,南 北,清河,中楼层,4,1985年建板楼,6000
海淀,东南小区  ,2室1厅  ,57.3,南 北,中关村,中楼层,6,1985年建板楼,8800
海淀,新华社书店宿舍  ,2室1厅  ,60.46,南 北,公主坟,中楼层,6,1985年建板楼,8400
海淀,世华龙樾  ,1室1厅  ,51.35,南,清河,高楼层,18,2014年建板塔结合,6200
海淀,毛纺厂南小区  ,1室1厅  ,38.48,南,清河,低楼层,6,1993年建板楼,5100
海淀,翠微南里  ,2室1厅  ,58.2,南 北,公主坟,高楼层,6,1990年建板楼,7000
海淀,大柳树甲17号院  ,1室1厅  ,124.3,南,白石桥,中楼层,5,1982年建板楼,6500
海淀,御墅临枫锦园一区  ,3室2厅  ,178.07,南 北,西山,中楼层,6,2006年建板楼,14000
海淀,蓟门北里  ,2室1厅  ,57.7,南 北,知春路,高楼层,6,1982年建板楼,7800
海淀,水云居  ,1室0厅  ,35.22,南 北,四季青,低楼层,14,2011年建板塔结合,5300
海淀,铭科苑  ,1室1厅  ,53.6,南 北,西二旗,中楼层,6,1998年建板楼,4800
海淀,建材城西二里  ,2室1厅  ,60.8,南 北,西三旗,中楼层,6,1998年建板楼,6000
海淀,长河湾  ,4室1厅  ,159.16,南 北,西直门,中楼层,6,2007年建板楼,30000
海淀,西三环北路56号院  ,1室1厅  ,39.9,南,紫竹桥,高楼层,6,1981年建板楼,6000
海淀,恩济里小区  ,2室1厅  ,45,南 北,定慧寺,高楼层,6,1995年建板楼,6000
海淀,金隅美和园  ,2室2厅  ,83.4,南,清河,中楼层,9,2008年建板楼,8200
海淀,蓟门东里  ,1室1厅  ,44.82,南,知春路,高楼层,16,1986年建塔楼,7000
海淀,远大园四区  ,2室1厅  ,122.14,东南,世纪城,中楼层,16,2000年建塔楼,12000
海淀,朱各庄小区  ,2室1厅  ,56.1,南 北,万寿路,低楼层,6,1984年建板楼,6500
海淀,枫丹丽舍  ,2室1厅  ,162.73,西南 北,西三旗,低楼层,5,2003年建板楼,8800
海淀,亮甲店小区  ,1室1厅  ,52,南,定慧寺,中楼层,7,1998年建板楼,5900
海淀,SOCO公社  ,2房间1卫  ,62.41,南,西三旗,中楼层,18,2011年建板楼,5500
海淀,橡树湾  ,4室2厅  ,185,南 北,清河,高楼层,16,暂无数据,22000
海淀,观澳园  ,1室1厅  ,68.59,南,清河,低楼层,9,2005年建板楼,6150
海淀,天秀花园荷塘月舍  ,4室2厅  ,156.02,南 北,马连洼,低楼层,6,2004年建板楼,16000
朝阳,丽水嘉园  ,3室1厅  ,136.51,东南,朝阳公园,低楼层,23,2009年建塔楼,18000
朝阳,大悦城公寓  ,2房间1卫  ,88.42,北,朝青,中楼层,29,2010年建塔楼,15000
朝阳,吕营嘉园  ,1室1厅  ,58.78,南 北,十里河,中楼层,6,2002年建板楼,4300
朝阳,国美第一城3号院  ,2室1厅  ,94.36,西,朝青,高楼层,27,2007年建板塔结合,8700
朝阳,金隅可乐  ,1房间1卫  ,54.04,东南,双桥,低楼层,19,2009年建塔楼,5000
朝阳,枣营南里  ,2室1厅  ,63.15,南 北,农展馆,高楼层,6,1997年建板楼,8200
朝阳,旭辉奥都  ,3房间1卫  ,91.15,南 北,北苑,中楼层,27,2008年建板塔结合,7700
朝阳,首开铂郡12号院  ,3室2厅  ,197.36,东 南 北,三里屯,低楼层,18,2011年建板楼,38000
朝阳,京通苑  ,2室1厅  ,73.67,南,管庄,中楼层,24,1998年建塔楼,5500
朝阳,美景东方  ,3室1厅  ,134.02,南 北,华威桥,低楼层,18,2008年建板塔结合,13000
朝阳,远洋天地一期  ,3室1厅  ,135.69,南 北,四惠,中楼层,14,2002年建板楼,14000
朝阳,梵谷水郡  ,1室1厅  ,40.75,西南,酒仙桥,高楼层,24,2008年建塔楼,5500
朝阳,棕榈泉国际公寓  ,3室1厅  ,178.82,西南,朝阳公园,中楼层,30,2004年建板塔结合,30000
朝阳,SOHO现代城  ,2室1厅  ,104.44,东,CBD,低楼层,28,2000年建塔楼,13000
