name,data-id
邓法纳希,104749
拉斯德拉姆,104610
乌克特拉德,104621
布莱辛顿,104830
莱特肯尼,104663
罗斯康芒,104601
新罗斯,104625
班克拉纳,104549
凯尔斯,104703
波伊尔,104828
Ramelton,104608
诺克,104671
基尔莫尔码头,104683
梅努斯,104650
基尔拉什,104680
波特劳伊斯,104617
穆林加尔,104631
基拉卢,104692
阿比莱克斯,104890
利斯托尔,135674
阿德莫尔,104880
特拉莫尔,104566
卡斯维恩,104817
米德尔顿,104648
费萨德,147517
杜林,104760
利敦瓦纳,104659
考福,104777
格伦加里夫,104721
南蒂珀雷里,140063
卡文,104795
克朗梅尔,104778
莫纳汉,104641
霍斯,104708
巴利纳,135688
克利夫登,135681
巴利卡斯尔,135687
利斯莫尔,135675
罗马,10063
威尼斯,11083
佛罗伦萨,11087
米兰,11084
比萨,16081
五渔村,16428
那不勒斯,11088
维罗纳,11082
锡耶纳,16196
庞贝,17276
都灵,28121
博洛尼亚,60308
科莫,23294
热那亚,38412
拉斯佩齐亚,60209
索伦托,60317
巴勒莫,60306
卡塔尼亚,60342
卡普里岛,11089
圣吉米尼亚诺,17183
多洛米蒂,146171
波西塔诺,107519
陶尔米纳,60350
阿玛菲海岸,17290
卢卡,16589
菲乌米奇诺,109141
阿尔贝罗贝洛,36949
巴里,60330
阿马尔菲,110640
佩鲁贾,60340
皮恩扎,107703
帕多瓦,60338
里米尼,60311
帕尔马,60312
马泰拉,60315
贝加莫,60321
的里雅斯特,33429
摩德纳,60310
布雷西亚,60322
阿西西,60341
拉奎拉,108757
穆拉诺岛,108065
切法卢,60346
阿雷佐,110573
卡利亚里,60334
维亚雷焦,60336
萨萨里,106836
特罗亚（意大利）,106343
博尔扎诺,110314
韦内雷港,107522
菲诺港,35463
皮亚琴察,60309
蒂沃利,106463
安科纳,60327
诺托,60351
芬奇,106089
蒙特卡蒂尼,11086
拉韦纳,29827
萨沃纳,106811
奥维多,135769
兰佩杜萨,108772
蒂拉诺,106471
韦尔纳扎,106217
马纳罗拉,108546
维泰博,106085
圣雷莫,135738
瓦托内切,106264
普罗奇达,60319
瓦伦纳,106252
帕维亚,60324
蒙扎,108115
斯特龙博利岛,110899
奥特朗托,107894
莱切,108722
塔尔奎尼亚,106536
塔兰托,60331
里窝那,60337
卡拉拉,16725
加利波利,109008
佩斯卡拉,60307
瓦斯托,106243
西尔米奥奈,106685
奥斯图尼,107895
SanFruttuoso,146848
布林迪西,110218
奈尔维,108033
苏尔莫纳,106564
蒙特罗索阿尔马雷,108166
博尔米奥,110268
贝拉吉奥,110395
萨比奥内塔,107224
里奥马哲雷,107350
亚历山特里亚,60329
奥莱焦,107962
伊斯基亚,60320
斯特雷萨,106574
马丁纳弗兰卡,108457
诺利,108003
特罗佩阿,106340
泰尔莫利,106497
马尔萨拉,108468
法维尼亚纳,109186
莫迪卡,108335
乌斯蒂卡,106311
蒙德罗,108307
蒙特罗顿多,108165
弗拉斯卡蒂,109064
圣塞波尔克罗,106991
佩萨罗乌尔比诺,139727
萨尔纳诺,106843
加尔达湖滨,107338
摩德纳迪-坎皮格里奥,108585
夏卡,106791
特雷维索,65270
斯皮内阿,110810
多尔加利,109255
梅迪奥坎皮达诺,143238
卡尔塔吉龙,60348
罗维戈,107242
米拉佐,108361
圣马丽娜－萨利娜,106943
利帕里,108670
恩纳,65327
斯皮林贝戈,106616
梅拉诺,108396
蒙塔尔奇诺,108278
费拉拉,60313
弗利-切塞纳,143198
皮斯托亚,107657
伊塞尔尼亚,108820
斯波莱托,106612
奥斯塔,110607
卡斯泰洛城,109524
普莱亚诺,17281
马萨-卡拉拉,139697
卡斯特利纳-因基安蒂,109795
菲耶索莱,109159
加拉蒂纳,109020
卡尔维扎诺,143148
斯塔比亚海堡,143225
多洛,109266
圣比亚焦迪卡拉尔,107175
蒙特基亚鲁戈洛,143126
马萨夫拉,108437
贝拉里亚-伊贾马里纳,111110
巴拉诺迪斯基亚,143140
福贾,60333
蒙泰圣安杰洛,149293
卡尔迪托,143147
佩斯基奇,107766
圣乔瓦尼-罗通多,107097
马蒂纳塔,108424
曼弗雷多尼亚,108538
马尔切西内,108559
卢切拉,108617
维克艾库塞,106187
菲登扎,60815
帕埃斯图姆,110925
Castelmezzano,109775
马拉泰亚,108519
梅尔菲,108410
韦诺萨,106232
布塞托,60314
罗韦雷托,107243
阿奎莱亚,110596
埃尔科拉诺,109228
阿尔卑斯休斯山,110975
卡坦扎罗,109705
卡塞塔,135818
塔尔维西奥,106534
贝卢诺,110389
托尔梅佐,106454
科马基奥,109436
萨西里,107220
贝纳尔达,110367
蒙特斯卡廖索,108151
雷焦卡拉布里亚,107395
利尼亚诺萨比亚多罗,108683
特雷梅佐,106374
皮蒂利亚诺,107653
费拉约港,107537
巴尔加,110434
蓬特雷莫利,107567
索拉诺,106647
切塔尔多,109620
阿斯科利皮切诺,110537
哥尔顿,109361
瓦尔的圣卡西亚诺,107170
因普鲁内塔,108832
圣朱利亚诺-泰尔梅,107091
渥尔特拉,106065
托尔吉亚诺,106445
斯佩洛,106624
福利尼奥,109126
维科-德尔加尔加诺,106188
阿夸维瓦,110721
丘西,109560
索维奇勒,106628
圣奎里科-多尔恰,107002
拉达-因基安蒂,107423
切尔韦泰里,109614
帕莱斯特里纳,107860
阿尔盖罗,110669
托雷斯港,107524
格拉（卡塔尼塞塔）,135799
阿奇雷亚莱,110733
奥里斯塔诺,107933
博萨,110262
伊格莱西亚斯,108840
奥丽埃纳,107957
努奥罗,107976
奥利亚斯特拉,143237
皮亚扎-阿尔梅里纳,107716
弗卡诺,110900
潘泰莱里亚,107843
莱万佐,108697
阿利库迪岛,148012
斯佩隆加,106623
卡斯泰拉马莱,109809
埃里切,109227
帕纳雷阿,110930
菲力库迪岛,111531
泰尔米尼伊梅雷塞,106498
特雷维,106364
古比奥,108849
维纳利亚瑞勒,106234
苏萨,106555
里沃利,107327
蒙卡列里,108313
奥尔塔圣朱利奥,107921
库尼奥,109315
托迪,106459
萨卢佐,107192
Racconigi,107425
巴巴列斯科,111319
基耶蒂,109569
Locorotondo,108657
奇斯泰尼诺,109529
安德里亚,60332
特拉尼,106390
维耶斯泰,106184
阿尔塔穆拉,110654
比通托,110333
鲁沃迪普利亚,107227
莫诺波利,108294
孔韦尔萨诺,109410
桑治奥,143231
阿斯蒂,110532
佩利,110997
文蒂米利亚,106231
因佩里亚,108833
穆吉奥,108070
圣玛格丽塔-利古雷,106954
卡莫利,110101
诺尔恰,108000
德鲁塔,109289
纳尔尼,108048
阿米里亚,110633
皮格诺尼,107673
克里日亚,109383
佩斯基耶拉,107765
贝韦里诺,111567
奥索纳,107901
菲纳莱利古雷,109151
梅坦蓬托,108378
圣托斯特凡诺港,107527
里韦洛,107330
Aliano,110667
瓦尔达诺的因奇萨,108831
拉韦洛,138551
格拉多,135798
帕尔马诺瓦,135764
勃朗峰,25073
巴黎,10573
大溪地,10344
尼斯,11120
阿维尼翁,35083
里昂,11123
马赛,11118
戛纳,11119
波尔多,16087
安纳西,16381
斯特拉斯堡,16689
凡尔赛,66863
圣米歇尔山,16086
第戎,11117
霞慕尼,27937
图卢兹,26679
科尔马,60750
波拉波拉岛,11075
兰斯,16665
里尔,16085
依云,20952
枫丹白露,65328
塞纳-马恩,139953
阿尔勒,60729
向风群岛,139559
圣马洛,37177
图尔,60724
南特,34946
吉维尼,60736
鲁昂,11121
尼姆,39471
雷恩,18653
蒙彼利埃,60727
格拉斯,60723
艾克斯,60706
上萨瓦,139686
埃兹,132458
格勒诺布尔,60759
卡尔卡松,60728
加尔,139629
奥尔良,60749
勒芒,37432
维埃纳市(法国）,135229
昂热,33367
吉伦特,139659
萨瓦,65181
罗讷,139601
尚贝里,39194
勒阿弗尔,37104
土伦,60748
布卢瓦,60733
普瓦捷,27971
伊瓦尔,66516
穆捷,70072
旺斯,66919
圣雷米,60755
洛林,139708
拉罗谢尔,71650
卡昂,60762
梅斯,34948
南锡,65329
博讷维尔,139805
米卢斯,65315
克莱蒙费朗,60758
埃特勒塔,60777
芒通,60746
萨尔塞勒,67720
圣特罗佩,60722
凡尔登,60720
埃吉桑,60771
帕皮提,117865
下莱茵省,139696
莫尔莱,70127
维桑,66537
阿尔卡雄,26870
昂布瓦斯,60731
阿雅克肖,60734
朗格多克-鲁西永,139630
敦刻尔克,73165
昂蒂布,60745
上莱茵,139623
托农莱班,67252
下诺曼底,139658
圣艾米隆,68546
瓦勒德马恩,140014
莫雷阿岛,117869
上诺曼底,139598
特鲁瓦,60751
阿格德,75549
上塞纳,140016
芒什,139657
瓦朗索尔,65190
瓦尔梅尼耶,66990
普瓦图-夏朗德,139589
南方群岛,146588
翁弗勒尔,60737
上比利牛斯省,139602
瓦朗谢讷,65330
维希,66823
博讷,60754
瓦洛里,67003
比亚里茨,74722
瓦尔堡,67024
滨海自由城,66733
夏朗德,65180
戈尔德,60730
阿普特,75335
圣克拉,68678
圣伊莲娜河畔伊泽尔,68574
卢尔德,60772
圣莫里斯堡,74522
阿热莱斯加佐斯特,139603
瓦拉代,66975
特里尼亚克,67104
瑞克苏赫姆,69109
滨海布洛涅,74555
韦萨克,67028
马恩,139695
康村,69184
尚蒂伊,60757
皮洛朗,69209
埃佩尔奈,73079
于日讷,67071
鲁西永,60767
梅杰夫,70578
瓦洛西讷,66992
卡尔瓦多斯省,139540
土阿莫土-甘比尔,140519
巴约,74933
卡宴,101168
蓬托尔松,69369
佩皮尼昂,69637
蒙特瓦勒赞,70150
阿夫朗什,75085
三峡谷,206357
圣丹尼斯,120570
背风群岛,139580
巴约讷,74932
圣迪兹尔,68631
派拉克,69683
圣但尼,68641
塞特港,67533
科特雷,74109
阿尔比,60753
朗贡,71740
南部-比利牛斯,139646
卡斯特尔,74128
塔恩省,139618
Saint-Martin-sur-Écaillon,68135
多姆山省,139614
多维尔,60775
圣康坦,67928
蒙卡夫雷勒,70294
贡比涅,60752
布雷斯特,60738
莫尔纳,70124
普拉迪讷,69291
索格岛,71035
Saint-Martin-Labouval,68144
普令基,69258
蒙特古特,70279
普罗旺斯地区萨隆,67760
圣锡尔克－拉波皮,68680
加普,72688
于塞勒,67054
杜隆河畔圣迪迪耶,68627
滨海博利厄,74907
圣达尔马莱塞尔瓦格,68643
圣马丁勒瑞杜,68140
阿维尼翁新城,66701
默兹省,139741
莱斯帕尔梅多克,71207
上维埃纳省,139611
普罗维勒,69245
福尔巴克,72800
皮布拉克,69596
圣谢尔德卡内斯,68688
雷阿勒蒙,69114
上加龙,139647
Saint-Martory,68128
孚日,140011
圣富瓦代格雷弗伊尔,68586
埃皮纳勒,73075
圣克洛,68677
尤佩,67067
德龙省,140019
圣伊莲娜迪拉克,68575
圣代济拉,68632
瓦尔莱班,66981
圣迪迪埃德福尔芒,68629
佩鲁日,69639
蒙塔尼地区圣西尔盖,68683
圣福瓦-塔朗泰斯,68582
佩塞楠克鲁瓦,69670
Saint-Menoux,68101
特雷沃勒,67109
波城,69688
圣马丹-瓦尔姆鲁,68130
圣热尔瓦,36258
圣西尔盖,68685
佩尔纳勒丰泰纳,69642
卡瓦永,74105
苏瓦松,67477
博韦,74880
克斯米,69181
圣克里斯托费迪利盖龙,68691
塔尔蒙代地区圣西,68654
加莱海峡省,139585
索米尔,67684
莫雷勒斯,70139
瓦兹省,139620
索姆,139782
毕奥,74701
莱博,60766
博尼约,74600
迪涅莱班,73266
维埃纳,139591
昂古莱姆,60756
干邑,60726
加来,60763
大西洋卢瓦尔省,139701
贝桑松,74767
桑斯,67574
西布勒,73715
甘冈,72419
普罗万,69244
昂代,72352
乌瑞基尼,67062
圣让－皮耶德波尔,68311
卢瓦雷,139625
卡斯特拉讷,74160
普华露,69289
圣巴泽尔,68611
穆斯捷-圣玛丽,70077
洛特河河畔圣利夫拉德,68568
Saint-Martin-Petit,68137
蒙克拉,70291
武耶,66584
Saint-Maurice-de-Tavernole,68117
洛什,71018
特里泽,67102
马诺斯克,70767
穆然,70103
佩格玛斯,69675
沙特尔,60743
瓦尔邦讷,67022
圣保罗德旺斯,132460
Peille,69674
佩梅纳德,69620
维朗德里,66774
佩吕伊,69608
卢瓦尔-谢尔省,139526
福卡尔基耶,72799
蒙多凡,70287
斯格耶尔,67505
圣迪斯迪恩德弗,68624
圣蒂勒,68512
阿布维尔,75568
圣德尼当茹,68640
曼恩-卢瓦尔,139704
圣热梅斯-尔罗贝尔,68578
韦日,67034
圣德尼德加斯蒂内,68639
拉瓦勒,71556
蒙德马桑,70285
蒙索罗,70154
奎米亚克,69169
圣奥梅尔,68055
圣纳泽尔,68071
索恩河畔沙隆,74013
Turquant,67079
马耶讷,70594
普里西尼,69279
欧维莱尔,18099
皮米罗勒,69204
努维永,139859
卡西斯,74172
佩罗讷,69640
朗库尔,69138
桑利斯,67581
圣埃米娜,68573
萨尔特,139719
圣马丁德弗莱,68167
肖蒙,73806
拉昂,71703
阿让,75547
圣马西敏·拉塞,68110
法卡拉瓦环礁,146583
雷尼耶,69093
潘波勒,69732
普勒林,69523
Entre-Deux,120576
圣勒,120566
莫里永,70130
瓦卢瓦尔,66994
瓦尔博奈,67023
博蒙特,69111
圣纳泽尔-昂鲁瓦扬,68069
Saint-Maurice-de-Lignon,68118
圣西莱维盖,68650
莫雷斯泰勒,70138
庞韦南,69655
Saint-Martin-sur-Oreuse,68133
圣洛,68222
欧塞尔,65324
圣西莱科隆,68651
迪耶普,73268
莱桑德利,139763
康坦斯,73440
瓦洛涅,66988
圣西尔盖德若尔当,68684
佩罗斯-吉雷克,69632
滨海特鲁维尔,60774
赖阿特阿岛,146584
韦塞,66848
埃尔巴斯河畔圣多纳,68617
瓦劳里埃,67025
洛里昂,70960
梅纳,70559
佩尔蒂,69630
维逊拉洛梅尼,67029
瓦凯拉,67038
卡纳克,74203
丰泰纳德沃克吕瑟,132459
奥朗日,60732
艾吉纳,75518
滨海圣西尔,68647
博尼法乔,74618
特雷格昂塞,67105
蓬塔克,69404
德拉吉尼昂,73187
莫穆瓦龙,70126
卡庞特拉,74195
瓦纳斯,67036
瓦隆蓬达克,66993
圣谢尔格苏斯-尔谢拉尔,68689
Saint-Martin-en-Vercors,68145
普伊若,69212
圣雅尔,68570
普拉德,69293
勒蒙多尔,71369
圣莫里斯-德拜伊,68120
沃纳,66593
蓬丹,69395
瑟尼,67617
普雷维辛,69261
耶尔,72276
布里昂松,74426
于泽,60768
佩尔奥拉德,69616
佩萨克,69628
利布尔讷,71095
芒德,70562
波亚克,69686
图勒,67084
凯拉克,69174
纳博讷,75595
赫黑维尔,69099
杜尔杜河畔圣西普里安,68656
佩雷洛,69615
莫河畔圣莫利斯,68112
摩泽尔,139709
圣纳博尔德,68072
勒米尔蒙,69085
法尔斯堡,69601
沃伊皮,66531
皮斯甘,69227
佩蒂特-帕莱和科尔南普,69623
卢维尼,143665
圣福瓦拉格兰德,68584
沃苏勒,66849
埃斯珀莱特,73031
瓦兹河畔欧韦,27973
盖雷,72440
克雷泰伊,73395
昂巴扎克,75435
蒙福尔－昂沙洛斯,70256
佩拉德贝拉克,69618
利摩日,60760
利穆赞,139610
圣尼古拉,68066
普罗旺斯地区佩罗勒,69610
塞莱斯塔,67601
雷赫斯泰特,69096
桑特阿纳圣普里耶斯,68613
圣希尼扬,68696
Salin-de-Giraud,67778
圣马迪拉莫,68534
圣克莱门特,68675
莱拉旺杜,71403
蒙费列叙尔莱,70259
蒙代列赫,70277
伊斯特尔,72222
萨维尔纳,67656
尤尚,67074
圣杜尔沙,68616
于宰尔希,67045
教皇新堡,73857
皮奥伦克,69564
圣拉斐尔,67917
圣迪济耶莱朗,68621
萨尔泰纳,67710
索宗,67661
吉龙德河畔圣谢尔,68687
Collobrières,73631
孔格林,73643
希尔蒂盖姆,67631
圣迪济耶莱多迈内,68622
阿格诺,72400
富热尔,72784
奎斯克斯,69165
万塞讷,66642
皮科维尔,69595
瑟堡,73760
阿朗松,75476
蓬图瓦兹,69371
蒙巴尔,70316
水手镇,146811
塔哈岛,146585
圣奥诺里讷-德佩尔泰,68572
圣富瓦,68587
阿尔让唐,75294
Saint-Martin-du-Puy,68151
基贝维尔,69172
塞夫尔,67525
库马克,115041
乌韦阿岛,147540
松树岛,138812
圣但尼勒蒂布,68633
库图,115040
维蒙特,66989
布拉伊,147537
Etang-SalelesBains,120575
Saint-Martin-le-Vieil,68138
Saint-Martin-Terressus,68131
索恩河畔自由城,66732
汉拿威,72282
瓦戈兰斯,66602
维勒班,75619
圣西尔·奥芒特,68655
艾格-莫尔特,75524
特鲁瓦埃皮,67100
圣福瓦莱里昂,68583
圣梅洛尔·德奥德,68103
康卡勒,74239
摩加特,70134
普卢代,69465
基扬,69171
圣热讷维耶沃－德布瓦,68576
圣马丁德斯查,68160
帕西,69689
盖布维莱尔,72450
温格舍姆,67068
普法费南,69603
于尔亚日莱班,67064
于尔马特,67063
锡斯特龙,67486
Partinello,69693
卡普费雷,75621
菲利普斯布尔,69600
帕塞内,69694
莫雷-圣但尼,70136
皮圣皮埃尔,69199
圣米耶勒,68077
蒙圣让,70161
南科西嘉省,139525
克拉姆西,73695
布里埃,74413
摩兰吉斯,70142
佩里格,69644
勒帕勒,69098
圣热梅当迪涅,68580
萨尔拉拉卡内达,67716
莫雷兹,70135
圣西布拉内,68660
讷韦尔,69954
巴斯蒂亚,60735
拉西约塔,71957
孚日圣迪耶,140010
蒙桑,70151
蒙塞居尔,70158
帕米耶,69723
普吉罗斯唐,69236
皮亚纳,69599
朗布依埃,69145
旺德夫尔莱南锡,66980
蒙卡雷,70296
滨海卡涅,74299
格拉讷河畔奥拉杜尔,146807
莫斯布罗恩·莱斯·拜恩斯,70122
培尔隆,69673
圣多纳,68618
佩翁,69654
厄尔-卢瓦尔,139627
Saint-Maugan,68125
多尔德布列塔尼,73249
圣多米纳克,68620
米特博汉姆,70416
韦莱地区圣迪迪耶,68628
非尼斯泰尔省,139541
布尔日,74532
奎恩佩勒,69167
奥格河畔圣米歇尔,68079
莫雷,65549
凯泽贝尔,72135
贝尔热拉克,74799
特里克维尔,67103
Saint-Mathieu,68127
埃夫里,72972
Saint-Martin-sur-Oust,68132
贝尔盖姆,74797
维森堡,65317
蒙沙南,70292
奥贝奈,69859
蓬艾文,69398
毛萨纳-莱斯-阿尔皮勒,70597
圣迪济耶,68623
科尔特,73507
朗格勒,71737
Saint-Mayeux,68109
圣克洛德,68676
圣吉尔莱班,120568
皮诺托里卡尔达雷洛,69597
弗拉讷,143664
索绍,60770
库鲁,139212
圣布里厄,68718
勒河畔的圣马丁,68134
卡尔维,74279
圣马丹-昂布雷斯,68147
瓦什雷斯,67039
当巴克拉维尔,73320
马克萨斯群岛,146587
Saint-Christophe-en-Brionnais,68690
圣莫尔,68124
博比尼,74652
圣马克西姆,68548
圣皮埃尔德科尔,67975
圣埃尼米,68595
圣日耳曼昂莱,68425
Saint-Maurice-Navacelles,68115
Saint-Martin-Saint-Firmin,68136
费康,60747
雷东,69106
贝济耶,74725
Saint-Crespin,68662
圣普里安海滩,68657
瓦讷,66978
科利尤尔,73632
塞雷,74064
旺德尔港,69323
莫尔塞姆,70387
圣西尔·勒科尔,68652
Peyzac-le-Moustier,69606
哈斯多,69124
莱塞济德泰亚克,71248
佩兹纳斯,69605
利富岛,147539
圣西苏杜尔当,68649
蒙特利马尔,70276
瓦拉布雷格,67005
圣耐克森,68067
蒙特多尔,70284
厄杜庞,69152
旺沃,66976
贝勒岛,75628
普路兹利,69239
卢瓦尔河畔圣西,68648
普瓦西,69426
瓦尔拉普拉日,66985
弗雷瑞斯,72752
圣西拉罗克,68653
莫尔比昂,140018
Saint-Martin-des-Combes,68159
埃夫勒,72974
库兹河畔圣西尔盖,68682
多勒,73248
奎泽,69182
杜省,139606
利雪,135328
圣莫里斯,68122
莫皮蒂岛,146579
农扎,69910
维琪奥港,69330
圣米歇尔德斯昂德,68086
维勒班特,66684
阿让特伊,75292
Pianello,69598
圣西尔,68681
蒙圣埃尼昂,70162
默伦,70563
奎恩,69177
莫兰河畔圣西尔,68646
希伯维列,69050
阿尔布瓦,75328
迪纳尔,73262
里茅林斯,69084
卡马尔格港,75680
佩蒂贝尔萨克,69625
蒙泰勒,70275
Saint-Martin-de-Londres,68164
塞穆尔恩欧克伊斯,67590
里永,69023
莱伊河畔圣米歇尔,68080
莫里尼尚皮尼,70131
Saint-Mesmin,68099
万泽内姆,139604
特雷斯,67115
圣米歇尔德勒恩,68090
瓦朗赛,67015
维耶尔宗,66800
Saint-Pierre,136319
佩皮厄,69653
佩克吕纳,69677
圣马丹勒博,68141
Saint-Merd-de-Lapleau,68100
滨海巴纽尔斯,75004
拉贝桥,69376
拉诺维勒港,69336
欧赖,75142
尤塞克,67056
布里夫拉盖亚尔德,74396
尤里,67057
Saint-Benoît,136322
蒙贝利亚尔,140946
Saint-Joseph,136320
迪南,132462
Sainte-Anne,136321
凡尔赛宫,16198
埃菲尔铁塔,16083
卢浮宫,16082
蒙特艾克斯,70281
苏黎世,11110
卢塞恩,11109
因特拉肯,11112
日内瓦,11108
少女峰,21519
伯尔尼,11116
洛桑,11114
采尔马特,19225
蒙特勒,16098
巴塞尔,16615
格林德尔瓦尔德,83692
沃州,65429
卢加诺,19208
英格堡,19747
施皮茨,83231
沙夫豪森,11113
圣莫里茨,37693
瓦莱,65428
图恩,60787
米伦,83453
菲斯普,83127
格林德瓦,65198
洛伊克巴德,21517
铁力士山,206318
劳特布龙嫩,83579
沃维,60783
圣加仑,11115
库尔,60785
布里恩茨,65608
楚格,66040
施泰茵,11111
塔什,83208
翁根,83100
达沃斯,60788
龙疆,83536
上瓦尔登,139791
格施塔德,28058
提契诺,65427
格吕耶尔,83687
维尔德斯韦尔,83091
巴登,65023
莫尔日,83471
贝林佐纳,60786
弗里堡,60790
谢尔,83251
阿彭策尔,65168
莱茵费尔登,87877
普莱苏尔,139597
克洛斯特斯,83615
菲茨瑙,83123
马洛亚,83518
萨斯费,60791
马蒂尼,146742
韦尔比耶,83149
阿罗萨,83992
费施,83764
米施泰尔,60798
乌里州,139884
克莱恩蒙塔纳,83833
锡永,83244
巴特拉加茨,60792
洛迦诺,60784
维吉斯,60794
比尔,83943
萨嫩,83320
施特歇尔贝格,83224
阿克斯普,84116
阿福尔特恩,84022
Haag,84140
布莱尼奥,146064
莱森,63701
莱迪亚布勒雷,83557
克罗伊茨林根,83609
伊韦尔东,83078
萨尔嫩,83293
迈伦,83503
戈姆斯,139882
埃格勒,84019
圣克鲁瓦,60789
布里格,33595
Salgesch,83306
纳沙泰尔,83443
马贾,83523
拉珀斯韦尔,83359
阿尔斯塔特,84008
森瓦尔德,144521
韦尔登贝格,144522
锡尔斯玛丽亚,83258
Estavayer-le-Lac,83778
阿施伦,84024
迈林根,83502
施维茨,83265
内阿彭策尔,139921
艾因西德伦,83796
伊瑟尔特瓦尔德,83635
布格多夫,83889
金美尔瓦尔德,83722
穆尔滕,83452
弗利姆斯,83755
伦策海德,83563
策尔内茨,83073
施库尔,83264
迈恩费尔德,83522
Malans,83520
阿斯科纳,83986
塞利斯贝格,83262
安德马特,84002
罗卡诺,146063
比亚斯卡,83944
Braunwald,83912
瓦莱马贾,146065
梅尔里斯查岑,84039
布龙嫩,83902
尼翁,134642
巴塞罗那,10102
马德里,11133
塞维利亚,11135
格拉纳达,11138
托莱多,21366
龙达,11136
瓦伦西亚,19143
塞戈维亚,21064
科尔多瓦,11139
马拉加,11137
阿利坎特,21668
特内里费岛,61404
萨拉戈萨,11134
马略卡岛,65033
锡切斯,16090
萨拉曼卡,24880
塔拉戈纳,16092
米哈斯,94623
大加那利岛,61407
毕尔巴鄂,16424
塔里法,93327
昆卡,26323
圣地亚哥德孔波斯特拉,34761
阿维拉,21219
伊比萨岛,61436
孔苏埃格拉,23244
菲格拉斯,60836
拉斯帕尔马斯,60839
马贝拉,94715
内尔哈,61431
西阳光海岸,132409
圣米格尔,93655
加拉奇科,95488
潘普洛纳,60842
赫雷斯,61410
哈恩,26322
佩尼斯科拉,94152
桑坦德,61429
阿尔赫西拉斯,96963
卡塞雷斯,36782
圣塞瓦斯蒂安,61432
希洪,33121
西班牙维多利亚,61433
拉科鲁尼亚,34107
贝尼多姆,96581
巴利亚多利德,61405
阿尔梅里亚,61438
贝萨卢,96541
滨海托萨,93198
雷阿尔城,61439
巴埃萨,96702
卡尔佩,96324
阿尔卡拉城,97037
卡斯特利翁,143078
阿尔瓦塞特,143072
卡达克斯,61434
莱里达,97176
巴达霍斯,96706
托罗,93251
圣地亚哥海滩,94088
丰希罗拉,95538
弗里希利亚纳,95545
阿斯托加,61415
锡古恩萨,93438
比利亚努埃瓦-赫尔特鲁,92845
休达德亚,96003
Vallehermoso,93045
波特斯,94040
阿尔玛格鲁,96939
阿吉拉尔日波奥,97099
卡莫纳,23962
比斯卡亚,139692
托罗埃利亚-德蒙特格里,93205
艾因萨,97088
莫吉尔,94598
加塔角,95782
马札冈,94675
阿拉塞纳,96858
安特克拉,96865
里瓦德奥,93888
马翁,94747
洛格罗尼奥,61411
萨阿拉,26251
拉里奥哈,65440
格罗韦,95402
维戈,92972
德尼亚,95840
塞代拉,96071
比利亚维西奥萨,92798
萨拉斯,93791
里瓦德塞利亚,93887
休达,66043
库迪列罗,95875
特鲁埃尔,93296
贝古尔,96699
别利亚,92976
瓜达卢佩,95398
蒙塔尼约斯,94555
甘迪亚,95490
托尔德西拉斯,93259
圣马特乌,93659
雷克纳,93901
托雷维耶哈,93209
卡斯特利翁-德拉普拉纳,96114
拉阿贝尔卡,95172
埃尔切,95774
罗德里戈城,96002
厄尔·布尔戈·德·奥斯马,95784
阿尔坎塔拉,97025
萨洛,93771
特鲁希略,93161
雷乌斯,93897
里波尔,93860
利维亚,94862
扎弗拉,92739
佩内德斯自由镇,92914
奥里特,94335
科瓦鲁比亚斯,95896
阿兰胡埃斯,61403
蓬费拉达,61427
蓬特韦德拉,139932
哈维尔,95196
LaLaguna,135098
马塔拉斯卡尼亚斯,97167
韦尔瓦,95284
阿亚蒙特,96728
埃尔罗西奥,95704
克莉丝蒂娜岛,95228
托尔拉,93256
哈卡,95209
普拉亚登博萨,97299
科瓦东加,95898
卢阿尔卡,94782
韦斯卡,95277
蓬塔翁布里亚,97150
萨阿拉德洛斯阿图内斯,92734
奥苏纳,94263
桑特帕克,93536
康士坦丁纳,95946
埃希哈,95803
贝纳尔马德纳,96605
卡萨雷斯,96171
贝赫尔-德拉弗龙特拉,93008
圣玛丽亚港,95713
埃尔博斯克,95785
阿拉梅达,97073
阿拉瓦,139590
达洛卡,95848
圣克鲁斯-德特内里费,93598
塔拉韦拉·德·拉·雷纳,93351
埃尔米瓜,95345
拉克鲁斯,93984
SanAndrés,135101
坎德拉里亚,96268
帕斯特拉纳,94196
拉奥罗塔瓦,95047
洛尔卡,94836
桑卢卡尔-德巴拉梅达,93681
图德拉,93160
埃斯特利亚,143074
厄尔梅达诺,95741
阿瓜尔达,95097
卡索拉,96076
图伊,97296
乌贝达,93148
巴尔巴特,96676
埃尔加斯托尔,143067
洛斯卡尼奥斯德梅卡,94822
阿达莱斯,96827
莫雷拉,94495
潘帕纳伊拉,94226
查兹拉德拉谢拉,96077
比纳罗斯,92778
艾尔佩德罗索,95731
坎波-德克里普塔纳,61440
瓜迪克斯,95395
阿尔姆尼卡,96909
阿尔塔夫拉,96898
莱尔马,94908
柯米拉斯,95954
多列毛利诺斯,93218
萨洛勃雷纳,93773
佐黑罗斯,92706
洛思坎加约斯,97435
里瓦达维亚,93889
卡莱利亚德帕拉弗鲁赫尔,96336
奥洛特,94318
卡尼亚达德韦纳坦杜斯,146821
塞奥-德乌赫尔,97204
卢戈,65169
阿尔克萨尔,96900
普奇塞达,93973
蒙塞拉特,97375
贝梅奥,96551
